subject_id,recording_number,epoch_index_original,drug,bp_delta_AF3,bp_delta_F7,bp_delta_F8,bp_delta_Fp1,bp_delta_Fp2,bp_delta_Fpz,bp_delta_O1,bp_delta_O2,bp_delta_P7,bp_delta_P8,bp_delta_T7,bp_delta_T8,bp_theta_AF3,bp_theta_F7,bp_theta_F8,bp_theta_Fp1,bp_theta_Fp2,bp_theta_Fpz,bp_theta_O1,bp_theta_O2,bp_theta_P7,bp_theta_P8,bp_theta_T7,bp_theta_T8,bp_alpha_AF3,bp_alpha_F7,bp_alpha_F8,bp_alpha_Fp1,bp_alpha_Fp2,bp_alpha_Fpz,bp_alpha_O1,bp_alpha_O2,bp_alpha_P7,bp_alpha_P8,bp_alpha_T7,bp_alpha_T8,bp_beta_AF3,bp_beta_F7,bp_beta_F8,bp_beta_Fp1,bp_beta_Fp2,bp_beta_Fpz,bp_beta_O1,bp_beta_O2,bp_beta_P7,bp_beta_P8,bp_beta_T7,bp_beta_T8
271,3,10,awake,-26.6517401699669,-25.80714797808046,-26.04254688330718,-26.396655221480305,-26.441624167692993,-26.607594945001825,-25.85862185198707,-26.08122040693698,-27.321103412452402,-26.674792583167072,-26.334888642270695,-26.454392439660943,-27.28692022328111,-26.97879974427576,-26.8742777793895,-27.055258470127075,-27.20858146584696,-27.24928242630094,-26.433821609708566,-26.838129821947327,-26.68795445722904,-27.078926721041558,-26.919478883069484,-27.123975194491106,-27.66904317635563,-27.451954191041153,-27.584082591049853,-27.442341365883408,-27.62780827273406,-27.558995454220696,-27.27428754499672,-27.367183165003762,-27.36824679765566,-27.638551822749232,-27.548413429403176,-27.770310257219048,-28.695809493343344,-28.53972843350532,-28.27233942638785,-28.414877164454296,-28.51001063158696,-28.559825080380655,-28.894358390296357,-29.002815693726607,-28.71193449123754,-29.103589416200702,-28.601873554621815,-29.057795249794335
271,3,11,awake,-26.861350019166466,-26.506523704980072,-26.692843845365896,-26.219194319769095,-26.206173255761737,-25.973811692237696,-26.27489930869696,-26.17343846962721,-27.273933974340746,-26.677528817054984,-26.47875330277553,-26.917824910834963,-27.193976198711344,-27.003766932897857,-26.776396425757863,-26.994684033109507,-27.031553599883928,-27.089197245259683,-26.52080879088215,-27.291123899189664,-27.046853232518913,-26.685054362982136,-27.475112263448775,-27.04377246356954,-27.621882103765326,-27.077030140395248,-27.33272364897232,-27.47161395256662,-27.605854695100653,-27.64535150281765,-26.716580869560833,-27.308403103994994,-27.367478958085066,-26.84306873057888,-27.12932380515874,-27.319478541516855,-28.172793897922187,-27.86819037137036,-27.873126137849283,-27.88879221445481,-27.926491924076522,-28.028303337692464,-28.177439590374345,-28.274721449239024,-28.138265160709413,-28.396502154344702,-27.973398210730565,-28.676006052412827
271,3,12,awake,-26.691139552600404,-26.511979599279456,-26.298126807391206,-26.246575824301935,-26.333872035183024,-26.38440759918642,-25.566924331371492,-25.545875526812562,-25.988158360777664,-25.43275455492244,-26.4325625816382,-26.193065459878085,-27.15578691285989,-26.849647795954464,-26.523672347074967,-26.956457404079032,-26.895936112834036,-27.058502078727432,-26.155432751939077,-26.004164628589248,-26.25426946355782,-26.16432908319418,-26.714569335253557,-26.60645401558151,-27.360654359455975,-26.990135542508376,-27.315289168631995,-27.37203232000736,-27.506181518314857,-27.488022056053957,-26.16815416833983,-26.306647410217884,-26.504926202861864,-26.476238646073963,-26.916771237197523,-27.279736945815802,-28.931246585895124,-28.427503288392955,-28.430020189490087,-28.6504038779107,-28.88695511089546,-28.87707164458222,-28.097706303643665,-28.362163330431567,-28.63461520775856,-28.808771928120382,-28.82150322257774,-29.09223966016093
271,3,13,awake,-26.828251801872238,-26.499340422293656,-25.75890849033974,-26.34741039994432,-26.13880307459336,-25.601916559588176,-26.098567229530467,-26.224342060722662,-26.438581738466063,-26.361029223658935,-26.575934391220834,-26.352852646248948,-27.50633081113175,-27.033703191609096,-27.023635683967285,-27.15584407889948,-27.21648677923036,-27.40970677325802,-26.31621242647303,-26.63466497416236,-26.943482217414463,-27.222926228975876,-27.544470957383723,-27.273610009418956,-27.591858269734722,-27.362845585995327,-27.59043933025013,-27.417903194160615,-27.525993368301524,-27.456307626332638,-27.41533527638603,-27.335260811413203,-27.712809077135372,-27.253561049976966,-27.631556175516664,-27.6474917947129,-28.639131895723555,-28.306711545447897,-28.344990543521885,-28.339492145040527,-28.31321977251729,-28.425410886310072,-28.71840195788255,-28.99593821079587,-28.95733108682511,-28.94966550695501,-28.987874123989055,-29.021118301621048
271,7,0,ketamine,-26.7918033078997,-26.39634081156149,-26.680650117356226,-25.91807962627914,-26.392643305738883,-26.402948730750477,-25.373706550450677,-25.210674876305717,-26.860677291294852,-26.624668967167338,-27.11286011852337,-27.403817871777612,-27.340315885375862,-27.181858935719067,-27.361580650003877,-27.243280302138576,-27.37452757815224,-27.224801663864437,-25.401637705170927,-25.196447272553772,-26.802530861664053,-26.152004894654837,-27.384463968141546,-27.23038250237505,-26.381579453951733,-26.788882147902154,-27.313898622898062,-26.485668614064807,-26.544667481237138,-26.431522382809153,-24.399357954887844,-23.759378166580678,-26.43328222004925,-25.070307908439126,-27.116398908221356,-27.177051946067802,-29.25757898189359,-29.023065062255913,-29.13166503975251,-28.76316191318614,-28.726527526276435,-28.86243381354283,-27.70409251798081,-27.69149741106703,-28.75787903359536,-28.439354994187735,-27.989882605848415,-27.10918507516973
271,7,1,ketamine,-27.81118953142879,-26.776774451766688,-27.180057266028825,-26.720673223062825,-26.95886845591993,-27.311092870884448,-26.571920039848546,-25.675224982257248,-27.52330627426296,-27.193478405482956,-26.837522391005123,-27.210759676500672,-27.38587071855934,-27.52873066080746,-27.31684111083733,-27.038945580282103,-26.93470555290915,-27.043870896163536,-26.339225236172336,-25.997275855976763,-27.452789484528545,-27.09340757215757,-27.839391204161767,-27.389601458802492,-28.015361430962837,-27.63239158918996,-27.718836887680308,-27.986131800862626,-27.961033058359252,-27.984032918272778,-25.578568018040418,-25.435035575888165,-26.861055941437648,-26.434349840793328,-27.48046793347393,-26.882996752541594,-29.618503672259976,-29.368791372154163,-29.453869139321384,-29.16454011169289,-29.189425325128894,-29.319120157642356,-28.264608944784015,-28.39165827125189,-29.215448208058,-29.28379318746932,-28.136354658562382,-27.004041528216135
271,7,2,ketamine,-26.527655508849083,-26.472889667898407,-26.28114507102517,-26.216190458932626,-26.348855846470002,-26.423296692518075,-24.85438556087656,-24.591622325679374,-26.54755153323336,-26.331504897751017,-26.984727972815946,-27.268172795104018,-26.845427698239355,-26.7152153488454,-26.649512377257782,-26.550916122017398,-26.65600477554721,-26.765881703636666,-25.28414646208455,-25.12829206167663,-26.588299325216404,-26.017304741562285,-26.858766477043023,-26.58683508092665,-26.744543716434887,-26.829655673703453,-27.507645192515813,-26.87899822022452,-26.934432135411033,-26.88121056604134,-24.7978072041274,-24.283813074283525,-26.591113578344665,-25.210306970197898,-27.39028869793081,-27.230542419888234,-29.445749910161624,-29.191939947381417,-29.356693291527197,-29.08779122589041,-29.077746182394673,-29.135128818643587,-27.99702730679297,-27.71630770339375,-29.017162912831854,-28.46589436180689,-27.9891062500601,-26.854496032730264
271,7,3,ketamine,-26.408720820492775,-26.40174300516846,-26.616123318824673,-25.60407326578256,-25.83269367876674,-25.82653801370701,-25.87330769802922,-24.827570772558587,-27.116883846090474,-26.80164467598945,-26.81281014162027,-26.93820535232764,-27.33491477510627,-27.569350962211907,-27.140200773878526,-27.15739773989524,-26.975288598574245,-27.132102641953733,-25.693698852432046,-25.41773461834294,-26.983256954652354,-26.05554761017459,-27.424432701264532,-26.824915574167566,-26.947710684355293,-27.194469040642584,-28.095657358260315,-27.202441967878126,-27.489939154623997,-27.16953489494514,-25.284467017947787,-24.297332202192944,-26.77731620272556,-25.022742249236877,-27.428607214415774,-27.314426421106,-29.597027095615243,-29.22137790543072,-29.49397718850228,-29.177506835219855,-29.12454685702195,-29.237738239772717,-28.095294746007575,-27.950342204464885,-28.72119508849856,-28.686363735228127,-28.41984804169405,-27.60363211163427
271,7,4,ketamine,-26.74081853087149,-27.07537796878913,-26.428958450070855,-26.067585827392268,-25.628042158860474,-25.71957824551825,-25.415010478696583,-24.77877000868222,-27.05433046595117,-26.768017374568824,-27.488209228328042,-26.633171007510832,-27.07528541284902,-26.936241379143627,-27.461919511981797,-26.55036323831731,-26.890817868651776,-26.718989982771998,-25.963769907508055,-25.41469877060912,-27.251329949594098,-26.373843048978618,-27.07168394971216,-27.465890028453543,-26.98174815875277,-27.092169785090032,-27.3794182289288,-26.842678320980063,-26.992440742838923,-26.879655602932058,-25.062938764226697,-24.85333363868925,-26.736475983436712,-25.765415196765424,-27.34622252022374,-27.594840055416192,-29.25481670826945,-29.019030490582214,-29.257040595960763,-28.868093183571215,-28.982868187157163,-29.09484657379633,-28.032118818042903,-27.909634254655238,-28.73696498121046,-28.63459094859423,-28.304772238710424,-27.462411166091684
271,7,5,ketamine,-26.77860959753693,-26.791511859132964,-26.61592265547232,-25.84644855112518,-26.156851253961705,-26.210261646597406,-25.28047741575667,-24.985961271725458,-26.864626343415082,-26.114779750867793,-27.428752929039305,-27.19092258556627,-27.15506953236039,-26.84350074731716,-27.259052617536916,-27.05082247645465,-27.28955332484452,-27.240191183399872,-25.347249529295894,-24.867426121299932,-26.677878606373696,-25.46572600403763,-26.798283353336103,-27.020878234336543,-26.580163375917795,-26.836496299608445,-27.300150070682196,-26.65650264688309,-26.698355152874946,-26.66214953898503,-24.77827214818114,-24.213580564182987,-26.43248039705725,-25.050891720134253,-27.15441352321442,-27.79128856314959,-29.317721921272803,-29.1228613568264,-29.29533608724295,-29.12717088881461,-29.18198922288035,-29.276107796062004,-27.79513630869481,-27.684292921305147,-28.48581167326962,-28.2008706963065,-28.549702719646696,-28.466562552560415
271,7,6,ketamine,-26.156413884751206,-26.13068700994302,-26.374142227572882,-24.94783931316981,-25.917345612893868,-25.926878228386364,-25.90467198730123,-25.17158078548618,-27.589261303415814,-26.69972839686643,-27.006101102225063,-27.021982155593324,-27.422775412740307,-27.473745452146265,-27.72541811215236,-26.878438010364174,-27.169300333983617,-27.181066127161706,-26.898328697531337,-24.98726203579168,-27.158447243559493,-26.351548553612233,-27.172515571932504,-27.734505741561584,-27.05522910311441,-27.127576087455434,-27.30544484050119,-26.989491526911145,-27.08239831260692,-27.022146995766622,-25.246989863241485,-24.31432787839186,-26.87715353635541,-25.3503689020639,-27.522872000743472,-27.224495160571117,-29.66566886401337,-29.28010609573999,-29.45021898582933,-29.348676013035238,-29.197743416091107,-29.317510592199348,-28.438810551048796,-27.87907731217576,-28.823883471366155,-28.59700637775063,-28.47700020204306,-27.267480930752736
271,7,7,ketamine,-26.592140457630002,-26.389040790514873,-26.85773796383399,-25.592560396127265,-25.7812993003698,-25.23293707381427,-25.612966883158936,-24.514621227197196,-26.967811682608943,-25.79844485722455,-26.86942435699762,-26.929043171219192,-27.136262558695236,-26.614646105540487,-27.19829236356624,-26.81459754184414,-27.073887692623508,-27.01469535123224,-25.518837350632374,-25.13208927170737,-26.300871241254978,-25.94148601561393,-26.69727208816873,-26.820173983869093,-26.36590758610884,-26.44394638292278,-27.028350360059157,-26.372161543353727,-26.49393100238047,-26.295593832926208,-24.838332270907777,-24.36211894403559,-26.04321063311192,-25.535662220802624,-26.914433918024223,-27.362345088187713,-29.45166647950897,-29.162728425449497,-29.275816925908675,-29.11733419678808,-28.942794325499285,-28.96988526478568,-27.843489280426727,-28.011249218774132,-28.73082328646971,-28.46329004043746,-28.492670512520267,-27.614044306189427
271,7,8,ketamine,-26.53407768297575,-26.23023597733404,-26.533435438601668,-26.020751670782026,-26.17150420840383,-25.962545296906033,-25.82075980910386,-25.672971197493087,-27.032193452174564,-27.310567284411235,-27.166020100152174,-27.855058211504407,-27.873619073190344,-27.60264307932173,-27.802410311595004,-27.820414447102205,-27.756205596359884,-27.737245645142846,-25.42294541452516,-25.82602696630431,-26.48750668872474,-27.086267513535407,-27.07170336347661,-27.520001543924856,-27.21687344704481,-27.15469683608412,-27.623978255322005,-27.38369663144556,-27.555379453029282,-27.38167604058755,-25.384143213348136,-24.788221908504923,-26.91523090476193,-25.745930056770796,-27.31714378930973,-27.080347217524306,-29.30359247193208,-29.33747950041571,-29.073214022431486,-28.95231264596031,-28.804271745631688,-28.886645008156158,-27.961300840794692,-27.83445737937046,-28.76082469133613,-28.779453718941234,-28.729632683453872,-27.805428643643673
271,7,9,ketamine,-26.457322802949705,-26.366764760436997,-27.017108779597777,-26.35613149140745,-26.352208508995712,-26.371491078823823,-25.750589045069866,-25.48594544033469,-27.213608088884754,-26.415821234093837,-26.756871221835475,-27.46271800687033,-27.16328879491975,-27.155805810093074,-26.986492920178897,-27.040850581016148,-26.75312465721198,-26.864780479544603,-25.442965929271374,-25.33754293657438,-26.940925050966566,-26.650111539361603,-27.37903087881648,-27.31260026153855,-27.30987310483605,-27.460173396894348,-27.641714330564994,-27.35472737918742,-27.226971752461598,-27.281110639304256,-25.005708239649735,-24.85141253120436,-26.742608852044086,-25.689520227583433,-27.793517868384082,-27.177279556221944,-29.362402458320197,-28.96462417256032,-29.216863455311817,-28.92105699872594,-28.848854552480923,-28.99672932911649,-27.900346169471955,-28.03282133386732,-28.689167420836977,-28.737179460555545,-28.453128211596653,-27.92800410889889
271,7,10,ketamine,-26.88402885159012,-26.35414030270942,-26.848989472216022,-26.492791692847778,-26.390741575100854,-26.369929023067755,-25.432986103831237,-25.160468507951148,-27.386096296863535,-26.67138920662264,-26.36490134581846,-26.84343889131528,-27.044679941725203,-26.61683805871747,-27.62555304261575,-26.86809303872085,-27.229374906219977,-27.114899279504986,-25.891022270605085,-25.49895192034738,-27.001735127837343,-26.574095467893596,-26.690583310698518,-27.60123668270373,-26.530262099137623,-26.298571029733893,-26.571511698510083,-26.383727744047004,-26.439853769756002,-26.425878054709887,-24.720173764181254,-24.414100335611728,-26.64453969448366,-26.004012823546134,-26.83373053272261,-26.594445670120667,-29.27511533817821,-29.02302338616631,-29.220084796841103,-28.968846754147904,-28.931138512606548,-29.047894309448463,-27.685897224209715,-27.905418520302987,-28.68544931449307,-28.771118439335773,-28.336189048827237,-27.745306792755784
271,7,11,ketamine,-26.85061050937279,-26.605821918053184,-26.754834683276236,-25.91988657938385,-26.15927177947093,-25.48647674949486,-25.990628153725872,-25.83505115490828,-27.302216785859756,-26.82080427105103,-27.158727949821703,-27.48795133677197,-27.27802708674417,-26.850091165001142,-26.975520796020234,-26.86558134331418,-26.85833075082035,-26.697566474505205,-25.903180165016344,-25.262660887386314,-27.75932492320854,-26.371061335482935,-27.471224019518164,-26.969235809462027,-26.596233521611435,-26.722113712297613,-26.853428269834723,-26.640673855846156,-26.60132333820069,-26.509275121346832,-24.63273971832041,-24.244405936452953,-26.220323960820018,-25.313705958015575,-27.313748233899297,-26.87642007374506,-29.403447066345848,-29.31226231412047,-29.486137452978358,-28.985299815734987,-28.953786343271116,-28.936378601094038,-27.926716618570158,-27.88022610707273,-28.927960460996843,-28.445809924795835,-29.32982591779165,-29.128505670907085
271,7,12,ketamine,-26.59462016671988,-26.31939386526025,-26.722884076219643,-25.926380859139634,-26.150627552737326,-26.04679863145411,-26.313686101108964,-25.800054734724437,-27.278822507994335,-27.02813449755848,-26.814535221306933,-27.85651563659235,-27.953425074058902,-27.156613792495605,-27.18966088034542,-27.375299275729926,-27.428011519600034,-27.446058262517717,-26.22215537693368,-25.76454159641385,-27.625654040790124,-27.334638131420288,-27.250593177224363,-27.38057595959312,-26.74652070653665,-26.688356383669145,-27.20006605392484,-26.680685541186882,-26.82043485937363,-26.738675012255893,-25.081013145216634,-24.212640121848445,-26.811953982539592,-25.709719719383738,-27.09742056981918,-27.836174293711252,-29.46988001071781,-29.445443082679322,-29.342332983848976,-29.25678074716699,-29.179732538461288,-29.358255621650198,-27.848405323681785,-27.78682516165387,-28.900055877515754,-28.608941003981712,-29.16655079119071,-29.157578890980552
271,7,13,ketamine,-26.472594231509692,-26.875670297015432,-26.802069978823937,-25.714288707112175,-25.967469392838243,-25.892852614093112,-26.090281925388783,-25.276053698866377,-27.064717587514636,-26.53870681416105,-27.417992779046127,-27.334662814980902,-27.26029275124155,-26.735505478993897,-26.959109253588146,-26.80034706572313,-26.95961328876618,-26.98356288110825,-26.062451711362332,-25.40671072969196,-26.75500858101298,-26.372785186030747,-27.02350945300605,-26.985932092883303,-26.355794281442382,-26.203748003654468,-26.72455945352185,-26.205422076665975,-26.392034587818458,-26.325764610422063,-24.80556497794725,-24.27874770860042,-26.084475771190363,-25.464578577660767,-26.96222462861043,-27.876324568772482,-29.724868581275622,-29.470130761341153,-29.528735940402495,-29.56052506093508,-29.284957719070004,-29.42344342457792,-28.059422124288666,-28.073747798187256,-29.099845388833756,-28.811704054735486,-29.45277567295988,-29.499708234573855
282,3,0,awake,-26.081351378756686,-25.725007693549127,-26.342721016709678,-25.87909154831174,-26.477900995662555,-26.10428731895094,-25.55579780382709,-25.249806191743385,-25.60996892069516,-24.79097926233508,-26.27397769615609,-26.73508993977807,-26.556691339467587,-26.68895315253678,-26.691821420408097,-26.41547198493539,-26.50972841057173,-26.506336083140848,-25.161840762122154,-25.337120604179937,-25.182998606792193,-24.86875106771022,-26.592499498129627,-27.077617150945095,-25.20219410789191,-25.16440625263505,-25.522671057718185,-25.00077264632856,-25.135552174704653,-25.06062217492625,-24.307040453019983,-24.178700300972114,-25.812072421825107,-24.848884381405007,-26.068177049073753,-27.215281273951284,-28.258837931158382,-28.23010368801185,-28.46759777194109,-27.89820454220159,-28.116682131392544,-28.168949594571387,-27.44238904382971,-27.18205697148277,-28.009241556745334,-27.529101822187414,-27.744876122266724,-28.930219820335182
282,3,1,awake,-25.45354518601498,-25.201869081797604,-26.410716112817386,-24.67631146220827,-25.437841556601,-25.063007296164425,-25.18496580568444,-25.5762365681763,-25.41331842257772,-25.63646663632827,-26.71265484505632,-26.959667661322033,-26.34065316572443,-26.348147433068743,-26.182260148553485,-26.21372339039155,-26.23063011870453,-26.265207733127408,-25.199999887723028,-25.526127426420096,-25.270410695480226,-24.832013691846203,-26.56453080752377,-27.17181474094777,-25.50646278631219,-25.796688257293642,-25.85103632260047,-25.589147454289407,-25.527970379261575,-25.518651023144557,-24.260227733323344,-23.806133487454005,-25.792705884309825,-24.542808674145153,-26.41130432891386,-27.848161831072822,-28.250411768668293,-28.309081171239818,-28.585185894590733,-27.902334690480753,-28.142471525457672,-28.361864160307967,-27.645768042771156,-27.093358285275123,-28.298345708701294,-27.59478451608526,-28.04643961639579,-29.383172193990678
282,3,2,awake,-26.72855060309324,-26.755589692466184,-27.070013699633027,-26.016876277763892,-26.390925633543144,-26.56904851064668,-25.562627048610242,-26.46233473419912,-25.95794138470477,-25.441853326016606,-27.514967700680387,-27.40652723064108,-26.348427575101205,-26.463599433352737,-26.33512210662703,-26.266623142165088,-26.178168321846783,-26.1959171632702,-25.1808318456277,-25.27496675722818,-25.587807257052912,-25.192463125558916,-26.46717999005143,-27.07526488769353,-25.186010008052488,-25.27101590584149,-25.604017979815023,-25.121757367260887,-25.19481054425367,-25.1375060217734,-24.011235430644877,-23.9243111655992,-25.828257295669495,-24.613972075852633,-26.007619362998394,-27.45771596649827,-28.428361448258038,-28.56584529637726,-28.700718451095568,-27.919413249795046,-28.36229949620627,-28.463892378355958,-27.472733696619017,-27.336605145975128,-28.028696438120534,-27.512896825478606,-28.23433808466146,-29.10964276698597
282,3,3,awake,-26.221952424341346,-26.486202916385896,-25.804703601017582,-26.229855401976167,-25.8094869734464,-26.067741228675033,-25.783962283142216,-26.301836103813876,-26.11641922347522,-25.935662430061136,-27.378490058162168,-27.184144316120445,-26.29749755691667,-26.351484294191753,-26.695440498466702,-26.164184694193068,-26.319139089108432,-26.213323663754956,-25.444497958350095,-25.667321303232036,-25.81619420931491,-25.207234082627355,-26.897159924266663,-27.22263458549409,-25.47991724876339,-25.63259618841086,-25.74758973479828,-25.469098033353625,-25.514914548654968,-25.49512288097221,-24.34090678313685,-24.300809004256237,-25.86120685826607,-24.907742671557294,-26.463126957951282,-27.13989835831827,-28.312500034250977,-28.55333981978046,-28.647106679465605,-27.920959460595448,-28.358099579963028,-28.442785104301556,-27.781933763876946,-27.43700906786806,-28.418035393052687,-27.723571983450967,-28.409244561847807,-29.153003302933815
282,3,4,awake,-26.281006053413485,-25.68215858823779,-25.794639685289987,-25.796788362503374,-26.02615175926461,-26.148009052411798,-25.731136513896928,-26.244162157599085,-25.704828207479405,-26.045732714375074,-26.537481367527995,-26.759779206250325,-25.861988598791967,-25.82325923610354,-26.116481507601954,-25.66148338744704,-25.77743280276162,-25.697894470891974,-25.565077399638703,-25.662187284431532,-25.903485935718244,-25.039400048506984,-26.39208099373813,-27.373967679417195,-25.41111819021261,-25.681688916470073,-25.711033935083883,-25.28477954400973,-25.319308834545094,-25.308098357450273,-24.04012039281613,-24.078444295627147,-25.31797261378989,-24.496516255458054,-26.73865484340317,-27.012983808565515,-28.43165040257737,-28.301249073251977,-28.506727889082605,-27.945299366373092,-28.180032704743464,-28.194783205773756,-27.76798008025272,-27.207499611460282,-28.410680634292053,-27.411840546680416,-28.276177257568417,-29.337078326682384
282,3,5,awake,-26.67174666268657,-26.124601713832735,-26.28561897417997,-25.956060547789626,-26.666725010078682,-25.694537611255832,-26.091628827667886,-25.879328559138642,-26.325455918228432,-25.632543403163325,-26.741977542952117,-27.51652037910066,-26.426051599271997,-26.28544638226113,-26.45250266096415,-26.08548421375549,-26.300478816228665,-26.382337803317057,-25.53614963692689,-25.711205650239823,-25.618908237036,-25.182155015640912,-26.44951317378041,-27.461935374928665,-25.407659647828364,-25.55613004782323,-25.662568323125964,-25.223366612652782,-25.30285655617949,-25.211105559183583,-24.07736236407757,-24.045280730627027,-25.50057702494068,-24.858592348257794,-26.477011774840626,-27.347318559531722,-28.589474439652633,-28.521795083725873,-28.81497533192434,-28.149099213277168,-28.206527867545844,-28.43429160726257,-27.767860929481884,-27.483233381973267,-28.478628312403096,-27.80331515332988,-28.781464611543708,-29.534922731706846
282,3,6,awake,-26.231876350065498,-26.214539845511613,-26.354066364819314,-25.583932688121077,-25.895771873574244,-25.626593181836682,-25.617641213660583,-25.864974623606784,-25.86586184021308,-25.749774321139757,-27.685504683622472,-27.116591524842573,-26.079784850439957,-26.153802388532622,-26.8272319710899,-25.89933705433589,-26.09151536569442,-25.85465396098357,-25.113630739008073,-25.474302966325535,-24.955700601734616,-24.841575486419153,-26.666345581471646,-27.315337313006747,-25.53620281613481,-25.71254096182028,-25.879359911384586,-25.540416788553106,-25.57710774535625,-25.528462552978816,-24.242829099413516,-24.035459498036,-25.664300020578214,-24.68238942456469,-26.50257975036279,-27.31112086082568,-28.34207106384757,-28.349549863978233,-28.76262944102536,-27.861229950423294,-28.13736082474063,-28.30219937024699,-27.848380562929062,-27.470531573800397,-28.326659394607944,-27.8161942756062,-28.412876330108247,-29.171060259561738
282,3,7,awake,-26.54580547514292,-26.365763182359768,-26.437022212965335,-25.972451804027248,-26.19397098732194,-26.063874543042754,-26.04232536827934,-26.477424354343633,-26.264882122291166,-26.34323677079171,-27.29374267405764,-27.256981364296234,-26.410727579883723,-26.375181627320337,-26.82751694419262,-26.36276999873565,-26.61172246294367,-26.448297375882802,-25.91960648494745,-25.937732093182344,-25.808564603889238,-25.208987168770097,-26.42275738932015,-27.141172936762967,-25.731390507836185,-25.920238581938914,-26.05817079707997,-25.780462095708863,-25.823166629522472,-25.768885501369258,-24.175729798054046,-23.82495923559553,-25.690386343341952,-24.752993282777243,-26.49476231784098,-27.567831576945647,-28.376249594130517,-28.462348821805772,-28.82845710341933,-27.805916257953623,-28.15143378351491,-28.377665781377008,-27.39681318165169,-27.468462905004664,-28.200028913240807,-27.691900681222283,-28.502136632256516,-29.236654079722516
282,3,8,awake,-26.289341563385097,-26.21718222454945,-26.492533017854726,-25.753733441260348,-25.932158817680627,-25.817834440255826,-25.87610040307297,-25.93686541459733,-26.332053218200844,-26.125772458928186,-26.82527102550217,-27.4640258284418,-25.97581127658144,-25.94850962373763,-26.254264523639463,-25.732631912380384,-25.85613197194808,-25.79959993523265,-25.462256840088195,-25.693067369852688,-25.104061970264855,-24.948227030908285,-26.350665653879062,-26.696899994981994,-25.503709693828508,-25.643322705003758,-26.002982365868018,-25.497194668545376,-25.552822018628444,-25.510370414042587,-24.22012729322235,-23.911843108989043,-25.511756207740458,-24.403309833886482,-26.303753054603277,-27.41921380272155,-28.44766030075274,-28.57261076464544,-28.920435080098137,-27.97732983888423,-28.412714387355653,-28.540067517844005,-27.403734806964298,-27.445445279896163,-28.077383308581343,-27.598638404177805,-28.22969939603813,-29.03148244058456
282,3,9,awake,-26.446194106084,-26.410084231947504,-26.208308435450732,-26.35277322457702,-26.515473188774042,-26.43284297452288,-25.93105097167614,-25.993628577745593,-26.04148484541949,-25.832010793815133,-27.249808567608614,-27.522821505664336,-26.66793574198541,-26.802559676673617,-27.101916953700616,-26.612989073094365,-26.639177286605573,-26.59406642905158,-25.93497892093985,-26.075237813211185,-25.526639280277053,-25.72714389678962,-26.954054970232214,-28.23661640253095,-25.640947642824244,-25.72161807639189,-26.331869524472417,-25.520543082236244,-25.812815199563847,-25.645540020953504,-24.228732415022396,-24.139468799801815,-25.81704806016304,-24.612933363653948,-26.605832040478035,-27.807436167113053,-28.45781706803974,-28.590755611415293,-28.607559946257652,-27.984114953030293,-28.318156927788408,-28.47575131852278,-27.599088945479984,-27.60932883324487,-28.276552099335014,-27.751550860329505,-28.36585504480494,-29.109576039886996
282,3,10,awake,-26.62394398379079,-26.337285400679246,-26.720822409417305,-25.992824044373695,-26.466032024431833,-26.582887473964277,-26.617289782415998,-25.934278507369143,-26.67773584885759,-25.869567177058844,-27.18818983101737,-26.872328167275203,-26.608269561066894,-26.50381013711837,-27.010852275857022,-26.445809997343996,-26.81541826221991,-26.501090533701724,-25.935486128524474,-25.516985486393295,-25.81749361576207,-25.058068691340523,-26.772007588347016,-27.43849317423795,-25.57219795623932,-25.752720703004623,-25.82986444536268,-25.519400503356028,-25.526564535381233,-25.515669997356945,-24.122422426102432,-24.26746088562389,-25.46123360826738,-24.97948906744197,-26.352140155452027,-27.235021940341706,-28.83491203264035,-28.69358999367072,-28.92211038312051,-27.89025932454811,-28.34688297478777,-28.527956990468883,-27.66354705172655,-27.70651247099314,-28.124441254058503,-27.871041978035322,-28.344475866412175,-29.37701843874506
282,3,11,awake,-27.28981821283644,-26.591607796276882,-26.751584899482516,-26.707285486254438,-26.36781711439155,-26.6118381053502,-26.688665370478606,-26.411784441196758,-26.555167757828208,-26.191521198909403,-26.751252151950645,-27.89966884309821,-26.93246665803561,-26.863756108232096,-26.72042036752221,-26.57452911115559,-26.58000415434867,-26.63332013999167,-25.508100295029543,-25.89978773623403,-25.288849799223794,-25.462761494529197,-26.91633909747906,-27.660936410398428,-25.40954971516871,-25.505898363333397,-25.707825136074895,-25.27113025496722,-25.353350563337155,-25.338345727968598,-24.41889561826393,-23.960970003484917,-26.31659852062191,-24.581452505711873,-26.260208742274163,-28.004549625696573,-28.438461078949206,-28.381762195612755,-28.61885851640052,-27.674371863913095,-27.993502444913666,-28.280694167229917,-27.660669720493072,-27.564058379414977,-28.230633007992232,-27.923900510778925,-28.18537094192795,-29.34364928652493
