estimator,model,subset,feat_type,fold,n_test,n_test_subjects,accuracy,balanced_accuracy,roc_auc,best_score_inner,tn,fp,fn,tp
svm,left_lateral__A,left_lateral,A,4,28,1,0.39285714285714285,0.39285714285714285,0.3724489795918367,0.7071615733333896,10.0,4.0,13.0,1.0
svm,left_lateral__A,left_lateral,A,5,28,1,0.5,0.5,0.4642857142857143,0.7410550339731209,0.0,14.0,0.0,14.0
svm,left_lateral__A,left_lateral,A,6,28,1,0.5714285714285714,0.5714285714285714,0.6275510204081632,0.700696473275985,11.0,3.0,9.0,5.0
svm,left_lateral__A,left_lateral,A,7,27,1,0.6296296296296297,0.6153846153846154,0.4835164835164836,0.7063576598139588,14.0,0.0,10.0,3.0
svm,left_lateral__A,left_lateral,A,8,25,1,1.0,1.0,1.0,0.6467683388940748,14.0,0.0,0.0,11.0
svm,left_lateral__A,left_lateral,A,9,25,1,0.92,0.9285714285714286,1.0,0.6638919760503024,12.0,2.0,0.0,11.0
svm,left_lateral__A,left_lateral,A,10,24,1,0.5833333333333334,0.5664335664335665,0.5244755244755244,0.6898643741316155,10.0,3.0,7.0,4.0
svm,left_lateral__B,left_lateral,B,1,32,1,0.53125,0.5313725490196078,0.49019607843137253,0.531415343915344,8.0,7.0,8.0,9.0
svm,left_lateral__B,left_lateral,B,2,30,1,0.43333333333333335,0.4330357142857143,0.40625,0.5817198047801496,6.0,8.0,9.0,7.0
svm,left_lateral__B,left_lateral,B,3,29,1,0.5517241379310345,0.5571428571428572,0.580952380952381,0.5428254134542038,6.0,9.0,4.0,10.0
svm,left_lateral__B,left_lateral,B,4,28,1,0.6071428571428571,0.6071428571428571,0.6581632653061225,0.5288271125786618,12.0,2.0,9.0,5.0
svm,left_lateral__B,left_lateral,B,5,28,1,0.4642857142857143,0.4642857142857143,0.4744897959183674,0.5468167735594476,9.0,5.0,10.0,4.0
svm,left_lateral__B,left_lateral,B,6,28,1,0.42857142857142855,0.42857142857142855,0.44387755102040816,0.5448617835824023,6.0,8.0,8.0,6.0
svm,left_lateral__B,left_lateral,B,7,27,1,0.25925925925925924,0.2554945054945055,0.24175824175824176,0.5400343136014973,5.0,9.0,11.0,2.0
svm,left_lateral__B,left_lateral,B,8,25,1,0.6,0.5649350649350648,0.7012987012987013,0.538535861391202,12.0,2.0,8.0,3.0
svm,left_lateral__B,left_lateral,B,9,25,1,0.4,0.3668831168831169,0.4285714285714286,0.5526418143112845,9.0,5.0,10.0,1.0
svm,left_lateral__B,left_lateral,B,10,24,1,0.5416666666666666,0.5,0.7062937062937062,0.5,13.0,0.0,11.0,0.0
svm,left_lateral__C,left_lateral,C,1,32,1,0.625,0.615686274509804,0.6784313725490196,0.7093253968253969,7.0,8.0,4.0,13.0
svm,left_lateral__C,left_lateral,C,2,30,1,0.6333333333333333,0.6071428571428571,0.7366071428571429,0.7219314449917899,3.0,11.0,0.0,16.0
svm,left_lateral__C,left_lateral,C,3,29,1,0.6896551724137931,0.6976190476190476,0.7904761904761904,0.7214981225842851,7.0,8.0,1.0,13.0
svm,left_lateral__C,left_lateral,C,4,28,1,0.75,0.75,0.8622448979591837,0.720427467486584,13.0,1.0,6.0,8.0
svm,left_lateral__C,left_lateral,C,5,28,1,0.5,0.5,0.8724489795918368,0.7905713391623157,0.0,14.0,0.0,14.0
svm,left_lateral__C,left_lateral,C,6,28,1,0.7142857142857143,0.7142857142857143,0.8214285714285715,0.7038147551501874,14.0,0.0,8.0,6.0
svm,left_lateral__C,left_lateral,C,7,27,1,0.5555555555555556,0.5384615384615384,0.8296703296703296,0.7153372155156605,14.0,0.0,12.0,1.0
svm,left_lateral__C,left_lateral,C,8,25,1,0.96,0.9642857142857143,1.0,0.6671117377856234,13.0,1.0,0.0,11.0
svm,left_lateral__C,left_lateral,C,9,25,1,0.92,0.9285714285714286,1.0,0.6715170080130131,12.0,2.0,0.0,11.0
svm,left_lateral__C,left_lateral,C,10,24,1,0.5833333333333334,0.5804195804195804,0.7342657342657343,0.6911985284830112,8.0,5.0,5.0,6.0
svm,right_lateral__A,right_lateral,A,1,32,1,0.78125,0.7666666666666666,0.996078431372549,0.6357473544973544,8.0,7.0,0.0,17.0
svm,right_lateral__A,right_lateral,A,2,30,1,0.6333333333333333,0.6071428571428571,0.9151785714285714,0.6683486133917169,3.0,11.0,0.0,16.0
svm,right_lateral__A,right_lateral,A,3,29,1,0.5172413793103449,0.5285714285714286,0.5238095238095237,0.7367035489504061,3.0,12.0,2.0,12.0
svm,right_lateral__A,right_lateral,A,4,28,1,0.6071428571428571,0.6071428571428572,0.6734693877551021,0.7219086023394156,9.0,5.0,6.0,8.0
svm,right_lateral__A,right_lateral,A,5,28,1,0.5,0.5,0.5051020408163265,0.7580289251654508,0.0,14.0,0.0,14.0
svm,right_lateral__A,right_lateral,A,6,28,1,0.5714285714285714,0.5714285714285714,0.6632653061224489,0.7141301412582011,13.0,1.0,11.0,3.0
svm,right_lateral__A,right_lateral,A,7,27,1,0.5185185185185185,0.5,0.7802197802197802,0.7439968982591045,14.0,0.0,13.0,0.0
svm,right_lateral__A,right_lateral,A,8,25,1,0.92,0.9090909090909092,1.0,0.668686864019076,14.0,0.0,2.0,9.0
svm,right_lateral__A,right_lateral,A,9,25,1,0.92,0.9285714285714286,1.0,0.7160730267069628,12.0,2.0,0.0,11.0
svm,right_lateral__A,right_lateral,A,10,24,1,0.5833333333333334,0.5594405594405594,0.5734265734265734,0.7070347038019452,11.0,2.0,8.0,3.0
svm,right_lateral__B,right_lateral,B,1,32,1,0.46875,0.5,0.43137254901960786,0.5,15.0,0.0,17.0,0.0
svm,right_lateral__B,right_lateral,B,2,30,1,0.5333333333333333,0.5,0.36607142857142855,0.45634920634920634,0.0,14.0,0.0,16.0
svm,right_lateral__B,right_lateral,B,3,29,1,0.4827586206896552,0.5,0.26666666666666666,0.5,0.0,15.0,0.0,14.0
svm,right_lateral__B,right_lateral,B,4,28,1,0.5,0.5,0.21428571428571427,0.5,14.0,0.0,14.0,0.0
svm,right_lateral__B,right_lateral,B,5,28,1,0.5,0.5,0.18367346938775508,0.5,14.0,0.0,14.0,0.0
svm,right_lateral__B,right_lateral,B,6,28,1,0.5,0.5,0.025510204081632643,0.5,14.0,0.0,14.0,0.0
svm,right_lateral__B,right_lateral,B,7,27,1,0.5185185185185185,0.5,0.35714285714285715,0.5,14.0,0.0,13.0,0.0
svm,right_lateral__B,right_lateral,B,8,25,1,0.44,0.5,0.38311688311688313,0.5,0.0,14.0,0.0,11.0
svm,right_lateral__B,right_lateral,B,9,25,1,0.44,0.5,0.551948051948052,0.5,0.0,14.0,0.0,11.0
svm,right_lateral__B,right_lateral,B,10,24,1,0.2916666666666667,0.2692307692307692,0.3706293706293706,0.5151256789187824,7.0,6.0,11.0,0.0
svm,right_lateral__C,right_lateral,C,1,32,1,0.78125,0.7666666666666666,0.9764705882352941,0.6096230158730159,8.0,7.0,0.0,17.0
svm,right_lateral__C,right_lateral,C,2,30,1,0.6666666666666666,0.6428571428571428,0.9107142857142857,0.6212027914614121,4.0,10.0,0.0,16.0
svm,right_lateral__C,right_lateral,C,3,29,1,0.5172413793103449,0.5285714285714286,0.4380952380952381,0.6933451793088927,3.0,12.0,2.0,12.0
svm,right_lateral__C,right_lateral,C,4,28,1,0.35714285714285715,0.3571428571428571,0.49489795918367346,0.6657355705870601,6.0,8.0,10.0,4.0
svm,right_lateral__C,right_lateral,C,5,28,1,0.5,0.5,0.4489795918367347,0.65161486646951,0.0,14.0,0.0,14.0
svm,right_lateral__C,right_lateral,C,6,28,1,0.42857142857142855,0.42857142857142855,0.3877551020408163,0.6745754940804961,11.0,3.0,13.0,1.0
svm,right_lateral__C,right_lateral,C,7,27,1,0.5185185185185185,0.5,0.7472527472527473,0.676292550130583,14.0,0.0,13.0,0.0
svm,right_lateral__C,right_lateral,C,8,25,1,0.92,0.9188311688311688,0.974025974025974,0.6156493667532356,13.0,1.0,1.0,10.0
svm,right_lateral__C,right_lateral,C,9,25,1,0.6,0.6331168831168831,0.8766233766233766,0.6322892309540753,5.0,9.0,1.0,10.0
svm,right_lateral__C,right_lateral,C,10,24,1,0.4166666666666667,0.4125874125874126,0.4685314685314685,0.6841448781103954,6.0,7.0,7.0,4.0
xgb,bis_quatro__A,bis_quatro,A,1,32,1,0.71875,0.7196078431372549,0.7843137254901962,0.5616732804232805,11.0,4.0,5.0,12.0
xgb,bis_quatro__A,bis_quatro,A,2,30,1,0.43333333333333335,0.4330357142857143,0.4464285714285714,0.6171490147783252,6.0,8.0,9.0,7.0
xgb,bis_quatro__A,bis_quatro,A,3,29,1,0.4827586206896552,0.4904761904761905,0.6,0.5999840826016072,4.0,11.0,4.0,10.0
xgb,bis_quatro__A,bis_quatro,A,4,28,1,0.2857142857142857,0.2857142857142857,0.17346938775510207,0.6597776637767674,8.0,6.0,14.0,0.0
xgb,bis_quatro__A,bis_quatro,A,5,28,1,0.5357142857142857,0.5357142857142857,0.6581632653061225,0.6648724169432084,2.0,12.0,1.0,13.0
xgb,bis_quatro__A,bis_quatro,A,6,28,1,0.8214285714285714,0.8214285714285714,0.8520408163265306,0.6120371131548149,10.0,4.0,1.0,13.0
xgb,bis_quatro__A,bis_quatro,A,7,27,1,0.5185185185185185,0.5,0.8736263736263737,0.6145669972871624,14.0,0.0,13.0,0.0
xgb,bis_quatro__A,bis_quatro,A,8,25,1,0.96,0.9545454545454546,1.0,0.6304505086307021,14.0,0.0,1.0,10.0
xgb,bis_quatro__A,bis_quatro,A,9,25,1,0.8,0.8116883116883117,0.9025974025974025,0.6328196964235652,10.0,4.0,1.0,10.0
xgb,bis_quatro__A,bis_quatro,A,10,24,1,0.4583333333333333,0.493006993006993,0.32867132867132864,0.6751097322218012,1.0,12.0,1.0,10.0
xgb,bis_quatro__B,bis_quatro,B,1,32,1,0.4375,0.43137254901960786,0.43137254901960786,0.5522486772486772,5.0,10.0,8.0,9.0
xgb,bis_quatro__B,bis_quatro,B,2,30,1,0.4666666666666667,0.4598214285714286,0.6339285714285714,0.5464217296113848,5.0,9.0,7.0,9.0
xgb,bis_quatro__B,bis_quatro,B,3,29,1,0.5172413793103449,0.5119047619047619,0.5285714285714286,0.49621385049625283,10.0,5.0,9.0,5.0
xgb,bis_quatro__B,bis_quatro,B,4,28,1,0.5714285714285714,0.5714285714285714,0.48469387755102034,0.5516552586610907,12.0,2.0,10.0,4.0
xgb,bis_quatro__B,bis_quatro,B,5,28,1,0.4642857142857143,0.4642857142857143,0.4489795918367347,0.5549439199344028,6.0,8.0,7.0,7.0
xgb,bis_quatro__B,bis_quatro,B,6,28,1,0.39285714285714285,0.39285714285714285,0.43877551020408156,0.5444680131433153,5.0,9.0,8.0,6.0
xgb,bis_quatro__B,bis_quatro,B,7,27,1,0.3333333333333333,0.3269230769230769,0.2747252747252747,0.5260667965118853,7.0,7.0,11.0,2.0
xgb,bis_quatro__B,bis_quatro,B,8,25,1,0.4,0.41558441558441556,0.4675324675324676,0.5754276649198853,4.0,10.0,5.0,6.0
xgb,bis_quatro__B,bis_quatro,B,9,25,1,0.6,0.6233766233766234,0.6883116883116883,0.5221026958043358,6.0,8.0,2.0,9.0
xgb,bis_quatro__B,bis_quatro,B,10,24,1,0.5,0.5104895104895105,0.6503496503496504,0.5079930845017052,5.0,8.0,4.0,7.0
xgb,bis_quatro__C,bis_quatro,C,1,32,1,0.625,0.6274509803921569,0.7411764705882353,0.6187169312169312,10.0,5.0,7.0,10.0
xgb,bis_quatro__C,bis_quatro,C,2,30,1,0.5666666666666667,0.5625,0.59375,0.6295384054004743,7.0,7.0,6.0,10.0
xgb,bis_quatro__C,bis_quatro,C,3,29,1,0.4827586206896552,0.48809523809523814,0.5714285714285715,0.6063951975888698,5.0,10.0,5.0,9.0
xgb,bis_quatro__C,bis_quatro,C,4,28,1,0.39285714285714285,0.39285714285714285,0.37755102040816324,0.6412633170979969,8.0,6.0,11.0,3.0
xgb,bis_quatro__C,bis_quatro,C,5,28,1,0.5,0.5,0.5816326530612245,0.6578997650068541,0.0,14.0,0.0,14.0
xgb,bis_quatro__C,bis_quatro,C,6,28,1,0.8214285714285714,0.8214285714285714,0.8316326530612245,0.622876292040727,10.0,4.0,1.0,13.0
xgb,bis_quatro__C,bis_quatro,C,7,27,1,0.5925925925925926,0.5769230769230769,0.9505494505494505,0.6288997040540797,14.0,0.0,11.0,2.0
xgb,bis_quatro__C,bis_quatro,C,8,25,1,0.84,0.8181818181818181,1.0,0.6173065177743479,14.0,0.0,4.0,7.0
xgb,bis_quatro__C,bis_quatro,C,9,25,1,0.8,0.8214285714285714,0.9090909090909092,0.6129747040175972,9.0,5.0,0.0,11.0
xgb,bis_quatro__C,bis_quatro,C,10,24,1,0.4583333333333333,0.493006993006993,0.5314685314685315,0.6545487558418593,1.0,12.0,1.0,10.0
xgb,both_lateral__A,both_lateral,A,1,32,1,0.84375,0.8411764705882353,0.8980392156862745,0.6795634920634921,12.0,3.0,2.0,15.0
xgb,both_lateral__A,both_lateral,A,2,30,1,0.7333333333333333,0.7142857142857143,0.5535714285714286,0.7067768199233717,6.0,8.0,0.0,16.0
xgb,both_lateral__A,both_lateral,A,3,29,1,0.4482758620689655,0.4357142857142857,0.44761904761904764,0.6880491385341216,12.0,3.0,13.0,1.0
xgb,both_lateral__A,both_lateral,A,4,28,1,0.7142857142857143,0.7142857142857143,0.8061224489795918,0.6950436962886611,10.0,4.0,4.0,10.0
xgb,both_lateral__A,both_lateral,A,5,28,1,0.5,0.5,0.7168367346938775,0.7725899925849574,0.0,14.0,0.0,14.0
xgb,both_lateral__A,both_lateral,A,6,28,1,0.8214285714285714,0.8214285714285714,0.9489795918367347,0.687717967648305,11.0,3.0,2.0,12.0
xgb,both_lateral__A,both_lateral,A,7,27,1,0.5185185185185185,0.5,0.8626373626373626,0.7137644099736306,14.0,0.0,13.0,0.0
xgb,both_lateral__A,both_lateral,A,8,25,1,0.92,0.9090909090909092,1.0,0.6828075467425763,14.0,0.0,2.0,9.0
xgb,both_lateral__A,both_lateral,A,9,25,1,0.72,0.75,0.9610389610389611,0.6680651315323308,7.0,7.0,0.0,11.0
xgb,both_lateral__A,both_lateral,A,10,24,1,0.5416666666666666,0.5279720279720279,0.5034965034965034,0.7062334217506632,9.0,4.0,7.0,4.0
xgb,both_lateral__B,both_lateral,B,1,32,1,0.4375,0.4274509803921569,0.415686274509804,0.4528769841269842,4.0,11.0,7.0,10.0
xgb,both_lateral__B,both_lateral,B,2,30,1,0.4666666666666667,0.4642857142857143,0.49107142857142855,0.5087689290275497,6.0,8.0,8.0,8.0
xgb,both_lateral__B,both_lateral,B,3,29,1,0.4827586206896552,0.47857142857142854,0.4095238095238095,0.5433821491280767,9.0,6.0,9.0,5.0
xgb,both_lateral__B,both_lateral,B,4,28,1,0.4642857142857143,0.4642857142857143,0.40816326530612246,0.4851743720693192,9.0,5.0,10.0,4.0
xgb,both_lateral__B,both_lateral,B,5,28,1,0.5,0.5,0.4846938775510204,0.5465178649010152,12.0,2.0,12.0,2.0
xgb,both_lateral__B,both_lateral,B,6,28,1,0.6428571428571429,0.6428571428571428,0.6275510204081634,0.489450924994947,8.0,6.0,4.0,10.0
xgb,both_lateral__B,both_lateral,B,7,27,1,0.4444444444444444,0.43956043956043955,0.4175824175824176,0.5023683973390162,8.0,6.0,9.0,4.0
xgb,both_lateral__B,both_lateral,B,8,25,1,0.52,0.5227272727272727,0.42857142857142855,0.5749366714726261,7.0,7.0,5.0,6.0
xgb,both_lateral__B,both_lateral,B,9,25,1,0.52,0.5227272727272727,0.5909090909090908,0.5129982331937757,7.0,7.0,5.0,6.0
xgb,both_lateral__B,both_lateral,B,10,24,1,0.4583333333333333,0.45104895104895104,0.5174825174825175,0.5240897751673614,7.0,6.0,7.0,4.0
xgb,both_lateral__C,both_lateral,C,1,32,1,0.84375,0.8450980392156863,0.8862745098039216,0.6496362433862434,13.0,2.0,3.0,14.0
xgb,both_lateral__C,both_lateral,C,2,30,1,0.7333333333333333,0.7142857142857143,0.6919642857142857,0.717854862251414,6.0,8.0,0.0,16.0
xgb,both_lateral__C,both_lateral,C,3,29,1,0.4827586206896552,0.4904761904761905,0.4714285714285714,0.7185827897352952,4.0,11.0,4.0,10.0
xgb,both_lateral__C,both_lateral,C,4,28,1,0.6785714285714286,0.6785714285714286,0.7806122448979591,0.6975439018066614,8.0,6.0,3.0,11.0
xgb,both_lateral__C,both_lateral,C,5,28,1,0.5,0.5,0.6326530612244898,0.7746554704441695,0.0,14.0,0.0,14.0
xgb,both_lateral__C,both_lateral,C,6,28,1,0.7857142857142857,0.7857142857142857,0.9285714285714285,0.6940594641448963,10.0,4.0,2.0,12.0
xgb,both_lateral__C,both_lateral,C,7,27,1,0.5185185185185185,0.5,0.8241758241758242,0.7176129321411181,14.0,0.0,13.0,0.0
xgb,both_lateral__C,both_lateral,C,8,25,1,0.92,0.9090909090909092,0.9740259740259741,0.6745848505993587,14.0,0.0,2.0,9.0
xgb,both_lateral__C,both_lateral,C,9,25,1,0.8,0.8214285714285714,0.987012987012987,0.6426010560787684,9.0,5.0,0.0,11.0
xgb,both_lateral__C,both_lateral,C,10,24,1,0.5833333333333334,0.5734265734265734,0.5104895104895104,0.7198591638246811,9.0,4.0,6.0,5.0
xgb,left_lateral__A,left_lateral,A,1,32,1,0.75,0.7450980392156863,0.8,0.7007275132275131,10.0,5.0,3.0,14.0
xgb,left_lateral__A,left_lateral,A,2,30,1,0.7,0.6785714285714286,0.5669642857142857,0.718692984856778,5.0,9.0,0.0,16.0
xgb,left_lateral__A,left_lateral,A,3,29,1,0.4827586206896552,0.4666666666666667,0.5333333333333333,0.696376708873389,14.0,1.0,14.0,0.0
xgb,left_lateral__A,left_lateral,A,4,28,1,0.7142857142857143,0.7142857142857142,0.8010204081632653,0.7386875588302595,12.0,2.0,6.0,8.0
xgb,left_lateral__A,left_lateral,A,5,28,1,0.5357142857142857,0.5357142857142857,0.8239795918367347,0.7568229633985909,1.0,13.0,0.0,14.0
xgb,left_lateral__A,left_lateral,A,6,28,1,0.8214285714285714,0.8214285714285714,0.9336734693877551,0.7059663851597033,13.0,1.0,4.0,10.0
xgb,left_lateral__A,left_lateral,A,7,27,1,0.5555555555555556,0.5384615384615384,0.8571428571428572,0.6809006984450192,14.0,0.0,12.0,1.0
xgb,left_lateral__A,left_lateral,A,8,25,1,0.96,0.9545454545454546,1.0,0.7144772980033703,14.0,0.0,1.0,10.0
xgb,left_lateral__A,left_lateral,A,9,25,1,0.96,0.9642857142857143,0.9545454545454546,0.6695241522564903,13.0,1.0,0.0,11.0
xgb,left_lateral__A,left_lateral,A,10,24,1,0.4583333333333333,0.465034965034965,0.5734265734265734,0.7093596059113301,5.0,8.0,5.0,6.0
xgb,left_lateral__B,left_lateral,B,1,32,1,0.375,0.3764705882352941,0.35294117647058826,0.5119047619047619,6.0,9.0,11.0,6.0
xgb,left_lateral__B,left_lateral,B,2,30,1,0.5666666666666667,0.5669642857142857,0.4285714285714286,0.5322591680350302,8.0,6.0,7.0,9.0
xgb,left_lateral__B,left_lateral,B,3,29,1,0.5517241379310345,0.5476190476190476,0.519047619047619,0.5596983827197186,10.0,5.0,8.0,6.0
xgb,left_lateral__B,left_lateral,B,4,28,1,0.39285714285714285,0.3928571428571429,0.3877551020408163,0.5353552293733118,9.0,5.0,12.0,2.0
xgb,left_lateral__B,left_lateral,B,5,28,1,0.4642857142857143,0.4642857142857143,0.4591836734693878,0.5267411414715651,9.0,5.0,10.0,4.0
xgb,left_lateral__B,left_lateral,B,6,28,1,0.4642857142857143,0.4642857142857143,0.4591836734693877,0.5011383999199943,5.0,9.0,6.0,8.0
xgb,left_lateral__B,left_lateral,B,7,27,1,0.4444444444444444,0.43956043956043955,0.3351648351648352,0.5619030097320679,8.0,6.0,9.0,4.0
xgb,left_lateral__B,left_lateral,B,8,25,1,0.4,0.40584415584415584,0.4805194805194805,0.5668464472869436,5.0,9.0,6.0,5.0
xgb,left_lateral__B,left_lateral,B,9,25,1,0.64,0.6493506493506493,0.7142857142857143,0.5354425064002439,8.0,6.0,3.0,8.0
xgb,left_lateral__B,left_lateral,B,10,24,1,0.5833333333333334,0.5734265734265734,0.7062937062937062,0.5057747568523431,9.0,4.0,6.0,5.0
xgb,left_lateral__C,left_lateral,C,1,32,1,0.8125,0.8117647058823529,0.8705882352941177,0.6765873015873016,12.0,3.0,3.0,14.0
xgb,left_lateral__C,left_lateral,C,2,30,1,0.6666666666666666,0.6428571428571428,0.6785714285714286,0.7132366356504287,4.0,10.0,0.0,16.0
xgb,left_lateral__C,left_lateral,C,3,29,1,0.4827586206896552,0.4666666666666667,0.719047619047619,0.739305152131333,14.0,1.0,14.0,0.0
xgb,left_lateral__C,left_lateral,C,4,28,1,0.8571428571428571,0.8571428571428572,0.9183673469387754,0.7411329083150826,13.0,1.0,3.0,11.0
xgb,left_lateral__C,left_lateral,C,5,28,1,0.5357142857142857,0.5357142857142857,0.5306122448979592,0.7923937524635811,1.0,13.0,0.0,14.0
xgb,left_lateral__C,left_lateral,C,6,28,1,0.8214285714285714,0.8214285714285714,0.8571428571428572,0.6969510614214257,12.0,2.0,3.0,11.0
xgb,left_lateral__C,left_lateral,C,7,27,1,0.5555555555555556,0.5384615384615384,0.9120879120879121,0.7104273114451394,14.0,0.0,12.0,1.0
xgb,left_lateral__C,left_lateral,C,8,25,1,0.92,0.9090909090909092,1.0,0.6980718591052906,14.0,0.0,2.0,9.0
xgb,left_lateral__C,left_lateral,C,9,25,1,0.96,0.9642857142857143,0.9675324675324676,0.6559928542161511,13.0,1.0,0.0,11.0
xgb,left_lateral__C,left_lateral,C,10,24,1,0.625,0.6118881118881119,0.5944055944055944,0.7531656561828975,10.0,3.0,6.0,5.0
xgb,right_lateral__A,right_lateral,A,1,32,1,0.90625,0.9,0.9647058823529413,0.5863095238095238,12.0,3.0,0.0,17.0
xgb,right_lateral__A,right_lateral,A,2,30,1,0.7,0.6785714285714286,0.5491071428571428,0.6348579182630907,5.0,9.0,0.0,16.0
xgb,right_lateral__A,right_lateral,A,3,29,1,0.5172413793103449,0.5142857142857142,0.5428571428571429,0.6817780729390994,9.0,6.0,8.0,6.0
xgb,right_lateral__A,right_lateral,A,4,28,1,0.5,0.5,0.5510204081632654,0.7048219470506001,7.0,7.0,7.0,7.0
xgb,right_lateral__A,right_lateral,A,5,28,1,0.5,0.5,0.6479591836734695,0.7110193101434082,0.0,14.0,0.0,14.0
xgb,right_lateral__A,right_lateral,A,6,28,1,0.6428571428571429,0.6428571428571429,0.7755102040816326,0.6435950315232994,9.0,5.0,5.0,9.0
xgb,right_lateral__A,right_lateral,A,7,27,1,0.5185185185185185,0.5,0.7747252747252747,0.6716923063546166,14.0,0.0,13.0,0.0
xgb,right_lateral__A,right_lateral,A,8,25,1,0.68,0.6363636363636364,0.9545454545454545,0.6183591692159817,14.0,0.0,8.0,3.0
xgb,right_lateral__A,right_lateral,A,9,25,1,0.76,0.7857142857142857,0.9610389610389609,0.6626399427597914,8.0,6.0,0.0,11.0
xgb,right_lateral__A,right_lateral,A,10,24,1,0.7083333333333334,0.6888111888111889,0.6433566433566433,0.6641838764683592,12.0,1.0,6.0,5.0
xgb,right_lateral__B,right_lateral,B,1,32,1,0.34375,0.3392156862745098,0.27450980392156865,0.42741402116402116,4.0,11.0,10.0,7.0
xgb,right_lateral__B,right_lateral,B,2,30,1,0.4,0.40625,0.3794642857142857,0.4771768381682175,7.0,7.0,11.0,5.0
xgb,right_lateral__B,right_lateral,B,3,29,1,0.5517241379310345,0.5476190476190476,0.5190476190476191,0.4480112649627058,10.0,5.0,8.0,6.0
xgb,right_lateral__B,right_lateral,B,4,28,1,0.35714285714285715,0.35714285714285715,0.3571428571428571,0.4424798080028592,7.0,7.0,11.0,3.0
xgb,right_lateral__B,right_lateral,B,5,28,1,0.2857142857142857,0.2857142857142857,0.25,0.45889182557131075,5.0,9.0,11.0,3.0
xgb,right_lateral__B,right_lateral,B,6,28,1,0.39285714285714285,0.3928571428571429,0.28061224489795916,0.4539051303733589,9.0,5.0,12.0,2.0
xgb,right_lateral__B,right_lateral,B,7,27,1,0.4444444444444444,0.4560439560439561,0.26373626373626374,0.43669195855492393,2.0,12.0,3.0,10.0
xgb,right_lateral__B,right_lateral,B,8,25,1,0.44,0.461038961038961,0.42857142857142855,0.4516249187453981,4.0,10.0,4.0,7.0
xgb,right_lateral__B,right_lateral,B,9,25,1,0.48,0.4675324675324675,0.5194805194805194,0.42305439514228405,8.0,6.0,7.0,4.0
xgb,right_lateral__B,right_lateral,B,10,24,1,0.2916666666666667,0.2972027972027972,0.1888111888111888,0.48062713148920044,3.0,10.0,7.0,4.0
xgb,right_lateral__C,right_lateral,C,1,32,1,0.96875,0.9705882352941176,0.9843137254901961,0.5778769841269842,15.0,0.0,1.0,16.0
xgb,right_lateral__C,right_lateral,C,2,30,1,0.6333333333333333,0.625,0.4955357142857143,0.64165982484948,7.0,7.0,4.0,12.0
xgb,right_lateral__C,right_lateral,C,3,29,1,0.5172413793103449,0.5238095238095238,0.5380952380952381,0.6563987736606258,5.0,10.0,4.0,10.0
xgb,right_lateral__C,right_lateral,C,4,28,1,0.4642857142857143,0.4642857142857143,0.48469387755102034,0.7038124789358688,5.0,9.0,6.0,8.0
xgb,right_lateral__C,right_lateral,C,5,28,1,0.5,0.5,0.6326530612244898,0.7043536104652811,0.0,14.0,0.0,14.0
xgb,right_lateral__C,right_lateral,C,6,28,1,0.7142857142857143,0.7142857142857143,0.8265306122448979,0.6516065593850995,11.0,3.0,5.0,9.0
xgb,right_lateral__C,right_lateral,C,7,27,1,0.5185185185185185,0.5,0.7032967032967032,0.6912833097251116,14.0,0.0,13.0,0.0
xgb,right_lateral__C,right_lateral,C,8,25,1,0.8,0.7727272727272727,0.9545454545454545,0.6330111838679964,14.0,0.0,5.0,6.0
xgb,right_lateral__C,right_lateral,C,9,25,1,0.72,0.75,0.987012987012987,0.6374885627408756,7.0,7.0,0.0,11.0
xgb,right_lateral__C,right_lateral,C,10,24,1,0.5833333333333334,0.5664335664335665,0.5384615384615384,0.6631576038903625,10.0,3.0,7.0,4.0
